51075,134904,48.3
51077,50190,48.1
51079,82593,39.6
51081,57215,40.7
51083,56329,46.5
51085,108752,42.7
51087,97183,38.8
51089,50970,47.6
51091,63998,60.9
51093,91535,44.3
51095,111437,46.5
51097,76261,46.7
51099,107543,37.4
51101,79850,40.3
51103,83097,57.3
51105,48605,44.9
51107,167684,36.2
51109,84207,44.8
51111,53065,45.3
51113,78197,45.6
51115,81363,54.5
51117,59946,48.4
51119,70255,53.9
51121,78575,29
51125,82523,51.4
51127,101297,43.3
51131,64936,49
51133,80208,58.9
51135,67917,40.6
51137,82025,42
51139,62028,45.4
51141,54469,49.9
51143,61223,47.2
51145,104561,45.1
51147,62736,31.5
51149,88177,37
51153,127287,35.2
51155,65261,47
51157,101971,50.1
51159,62594,47.3
51161,87906,43.8
51163,73807,49
51165,79865,41.5
51167,51299,45.7
51169,53469,47.3
51171,69718,44.5
51173,50876,45
51175,68154,46.9
51177,106814,38.2
51179,127009,35.5
51181,70125,49.8
51183,60202,41
51185,57165,45.2
51187,84701,41.3
51191,64735,46.3
51193,75030,48.6
51195,52791,41.4
51197,64960,45.3
51199,108630,39.6
51510,135100,36.8
51520,53193,42.2
51530,55417,35.5
51540,93251,31.6
51550,97038,36.9
51570,68797,40.6
51580,57657,42.4
51590,51599,40.9
51595,46692,35.4
51600,138291,38.2
51610,181261,38.7
51620,53105,39.4
51630,89208,30.4
51640,53117,45
51650,72086,36.2
51660,65667,25.4
51670,53893,36.2
51678,57639,22.3
51680,63882,28.3
51683,97250,34.2
51685,107214,34.7
51690,53176,40.9
51700,68792,33.5
51710,72315,30.7
51720,48266,37.5
51730,53064,38.1
51735,104312,42.4
51740,63882,35.3
51750,56946,23.4
51760,76182,34
51770,60914,38.5
51775,78216,41.2
51790,69203,42.8
51800,92145,38
51810,96936,36.2
51820,62228,39.2
51830,89601,24.9
51840,78498,38.1
53001,65032,27.9
53003,70614,45
53005,87525,35.8
53007,79143,40.1
53009,67839,50.8
53011,95792,38.4
53013,81135,50.2
53015,71700,41.3
53017,82782,37.1
53019,60967,50.3
53021,79145,30.3
53023,60910,46.1
53025,71451,32.9
53027,66880,44
53029,86613,44.2
53031,76400,58.3
53033,128360,37
53035,93122,39.1
53037,70805,33.8
53039,72216,46.9
53041,67876,43.1
53043,67879,48.4
53045,72026,45.6
53047,59547,42.6
53049,58738,53.6
53051,64996,51
53053,90659,36.1
53055,94382,56.6
53057,84676,41.5
53059,77041,46.6
53061,105008,38
53063,76487,37.6
53065,66675,46.9
53067,87696,39
53069,71637,55.1
53071,76351,37.5
53073,80590,37.3
53075,60706,24.7
53077,69036,33
54001,56827,41.7
54003,75914,38.8
54005,52513,43.5
54007,54597,45.9
54009,60771,46.6
54011,58832,38.8
54013,50297,48.1
54015,45212,44.1
54017,65148,45.3
54019,52802,44.3
54021,51440,39.2
54023,54776,46.2
54025,55104,45.5
54027,58075,47.2
54029,58679,46.8
54031,66790,45.7
54033,70609,42.2
54035,62359,43.7
54037,96911,41.1
54039,66597,43.4
54041,57301,43.8
54043,54060,43.2
54045,53008,43.8
54047,37916,45
54049,64299,41.1
54051,63073,45.7
54053,59868,44.2
54055,51597,43.1
54057,61016,44.5
54059,47066,42.8
54061,79774,31.7
54063,53751,48
54065,67986,47.9
54067,53287,45.1
54069,75415,43.6
54071,55108,50.8
54073,78502,43.6
54075,57786,49.1
54077,65439,42.7
54079,80042,41.8
54081,60110,42.2
54083,61113,43.7
54085,59849,46.8
54087,53771,45.8
54089,48929,49.1
54091,61730,44.1
54093,56185,49.3
54095,60134,47
54097,57801,41.7
54099,53315,44.1
54101,48138,47.2
54103,55125,46
54105,54877,45.4
54107,65002,43.5
54109,55480,44.6
55001,59975,53.8
55003,56108,42
55005,69324,44.2
55007,69327,52.2
55009,80768,37.4
55011,69429,46.6
55013,65359,52.8
55015,89724,40.6
55017,74108,41.2
55019,68330,37.4
55021,83215,42.4
55023,66507,46.3
55025,96542,35.1
55027,73078,42.5
55029,82134,53
55031,67738,42.2
55033,72092,34.7
55035,75213,34.5
55037,70861,53.6
55039,76670,41.6
55041,57147,46.7
55043,66718,36
55045,80424,43.2
55047,69055,45.3
55049,81477,42.8
55051,56591,54.9
55053,64899,41.7
55055,79970,41.1
55057,69362,45.4
55059,82435,38.5
55061,74516,44.3
55063,79532,35.9
55065,70569,41.8
55067,61063,48.7
55069,69003,47.7
55071,68951,44.9
55073,81095,40.7
55075,62297,48.7
55077,63631,50
55078,63344,32
55079,69949,34.9
55081,72904,39.9
55083,72277,46.9
55085,77560,51.3
55087,82097,38.3
55089,120331,44
55091,70171,46.4
55093,87038,36.8
55095,72256,45.6
55097,76448,37
55099,60685,51.6
55101,79552,40.2
55103,64330,45.3
55105,70944,39.5
55107,57903,49
55109,100844,38.9
55111,74615,41.1
55113,69754,50.3
55115,69567,45.2
55117,75681,41.5
55119,65697,43.7
55121,70909,40.5
55123,65262,41.7
55125,68483,54.6
55127,80806,40
55129,64961,51.2
55131,95722,43.2
55133,114713,43.2
55135,73105,45.5
55137,68310,49.2
55139,77772,38.3
55141,71055,44.1
56001,68577,27.6
56003,63375,41.6
56005,91699,34
56007,71697,38.6
56009,81708,40
56011,74378,42.7
56013,73599,38.7
56015,68090,44.1
56017,66157,46.6
56019,81359,45.4
56021,85483,37
56023,80323,39.7
56025,80679,36.9
56027,54980,45.5
56029,82323,44.5
56031,77665,49.2
56033,80525,42.3
56035,92755,39.4
56037,85346,35.3
56039,132531,39.3
56041,74938,35.8
56043,65496,42.9
56045,68877,43.1
